stop_id,stop_name,stop_code,stop_lat,stop_lon,stop_desc
6621,SAN NICOLAS y CERRITO,6621,-32.955845,-60.676138,OCHAVA SE
5323,LAMADRID y SERRANO,5323,-32.996651,-60.632097,OCHAVA SO
6305,J. J. PASO y GONZALEZ DEL SOLAR,6305,-32.920785,-60.737224,OCHAVA NE
4696,MENDOZA y DONADO,4696,-32.940486,-60.726893,OCHAVA NE
8854,TARRAGONA y JUAN B. JUSTO,8854,-32.915425,-60.735252,OCHAVA NO
6410,MITRE y LA PAZ,6410,-32.964012,-60.643926,OCHAVA SE
4868,ILLIA (Funes) y CATAMARCA (Funes),4868,-32.928677,-60.804505,OCHAVA NE
9231,H. DE LA QUINTANA y VERA MUJICA,9231,-33.001874,-60.679266,OCHAVA SO
9958,CORRIENTES y NTRA. SRA. ROSARIO,9958,-33.000084,-60.653314,OCHAVA SE
7489,PROVINCIAS UNIDAS y VELEZ SARSFIELD,7489,-32.925944,-60.71341,OCHAVA NO
7101,PRIMERO DE MAYO y SEGUI,7101,-32.980758,-60.637835,OCHAVA SE
8493,ITALIA y TUCUMAN,8493,-32.940133,-60.646659,OCHAVA SE
2376,JORGE NEWBERY y ADUANA,2376,-32.909645,-60.772007,OCHAVA SO
3166,RIOBAMBA y MATIENZO,3166,-32.954116,-60.694251,OCHAVA SO
3644,PELLEGRINI y LINIERS,3644,-32.948357,-60.698333,OCHAVA SO
5439,SAN NICOLÁS (VGG) y PELLEGRINI (VGG),5439,-33.031727,-60.639702,OCHAVA NO
1743,PTE. PERON y IRIONDO,1743,-32.956225,-60.67307,OCHAVA NE
3498,CASIANO CASAS y F. NETRI,3498,-32.904515,-60.699636,OCHAVA NO
7110,GUTENBERG y ITUZAINGO,7110,-32.951812,-60.690977,OCHAVA NO
6875,RONDEAU y CONGRESO,6875,-32.910963,-60.687693,OCHAVA NO
5029,TARRAGONA y SCHWEITZER,5029,-32.913668,-60.735331,OCHAVA NO
7127,MENDOZA y AYACUCHO,7127,-32.953514,-60.62833,OCHAVA SO
7310,3 DE FEBRERO y LAPRIDA,7310,-32.953423,-60.635634,OCHAVA NE
2064,NAHUEL HUAPI y MOSCONI,2064,-32.983687996,-60.685997468,OCHAVA SE
7962,TUCUMAN y ENTRE RIOS,7962,-32.941345,-60.639867,OCHAVA SO
2396,TARRAGONA y SCHWEITZER,2396,-32.913843,-60.735139,OCHAVA SE
7565,SARMIENTO y VIRASORO,7565,-32.969799,-60.644134,OCHAVA NO
3486,R. RIVAROLA y HERMANA PAULA MARQUEZ,3486,-32.966485,-60.729744,OCHAVA SO
1675,EVA PERON y BRASIL,1675,-32.931824,-60.720107,OCHAVA SO
5913,ILLIA (Funes) y ALMAFUERTE (Funes),5913,-32.929887,-60.836537,OCHAVA NE
3262,ING. ACEVEDO y SUIPACHA,3262,-32.984218,-60.674326,OCHAVA SO
9711,PABLO IGLESIA (VGG) y BELGRANO (VGG),9711,-33.025076,-60.619949,OCHAVA NO
9931,NTRA. SRA. ROSARIO y DINAMARCA,9931,-32.998857,-60.618569,OCHAVA SO
5057,GALVEZ y ENTRE RIOS,5057,-32.968178,-60.646459,OCHAVA NE
6266,PAVON y URIBURU,6266,-32.990426,-60.634548,OCHAVA SE
1030,PELLEGRINI y AVELLANEDA,1030,-32.950061,-60.682079,OCHAVA SO
1442,FERREYRA y OLIVE,1442,-32.912955,-60.680381,OCHAVA SE
9395,MOSCONI (VGG) y MORENO (VGG),9395,-33.025528,-60.626833,OCHAVA SO
1575,ALBERDI y VELEZ SARSFIELD,1575,-32.924837,-60.677949,OCHAVA N
7173,FRAGATA SARMIENTO y VERA MUJICA,7173,-32.987624,-60.678486,OCHAVA NE
6768,J. J. PASO y GONZALEZ DEL SOLAR,6768,-32.921011,-60.737263,OCHAVA SO
5317,CATAMARCA y SANTIAGO,5317,-32.937345,-60.654428,OCHAVA NE
5159,VELEZ SARSFIELD y BOLIVIA,5159,-32.92597,-60.714381,OCHAVA NE
3940,BAIGORRIA y LOPEZ BUCHARDO,3940,-32.893857,-60.71766,OCHAVA NE
1887,A. FRONDIZI y CORDIVIOLA,1887,-32.911933,-60.675225,OCHAVA NE
4612,URQUIZA y CONSTITUCION,4612,-32.936528,-60.672685,OCHAVA NE
9888,J. J. PASO y SAN CRISTOBAL,9888,-32.919264,-60.678171,OCHAVA SO
4834,J. J. PASO y COLOMBIA,4834,-32.920207,-60.717335,OCHAVA NE
9292,J. HERNANDEZ y SORRENTO,9292,-32.906883,-60.681842,OCHAVA SE
5540,PTE. QUINTANA y SUIPACHA,5540,-32.97779,-60.673143,OCHAVA NE
1221,ALBERDI y GENOVA,1221,-32.915282,-60.685584,OCHAVA S
5464,VILLA DEL PARQUE y CONWAY,5464,-32.884263,-60.728315,OCHAVA NO
3786,PJE. 1746 y JOSE M. ROSA,3786,-32.953694,-60.722916,OCHAVA SE
1567,ZEBALLOS y C. COLON,1567,-32.957309,-60.627629,OCHAVA NE
8422,PAVON y B. JUAREZ,8422,-32.992404,-60.634655,OCHAVA NO
8614,JUAN XXIII y COMANDOS 602,8614,-32.973176,-60.69676,OCHAVA SO
2503,BIEDMA y SAN NICOLAS,2503,-32.975306,-60.681254,OCHAVA SO
3574,S. DE THOMPSON y LAFERRERE,3574,-32.992345,-60.626275,OCHAVA NE
3841,PELLEGRINI y FRAGA,3841,-32.948352,-60.709791,OCHAVA NE
4083,VIRASORO y NECOCHEA,4083,-32.972457,-60.630191,OCHAVA SO
6475,ESPAÑA y ITUZAINGO,6475,-32.959145,-60.650175,OCHAVA NO
6123,A. RIVERO y CALCHAQUI,6123,-32.974682,-60.698317,OCHAVA SO
4448,ARENALES (Baigorria) y SAN LORENZO (Baigorria),4448,-32.859420119,-60.708334217,OCHAVA SO
9420,AYACUCHO y RIOBAMBA,9420,-32.965123,-60.630976,OCHAVA SE
8968,MITRE y 9 DE JULIO,8968,-32.953652,-60.641352,OCHAVA SE
7736,GAZCON y GALILEO GALILEI,7736,-32.887581474,-60.72726965,OCHAVA SE
7938,CARLOS M. ALVEAR y MONTEVIDEO,7938,-32.953291,-60.657034,OCHAVA SE
1097,ALBERDI y VELEZ SARSFIELD,1097,-32.925012,-60.677817,OCHAVA S
3349,SEGUI y CAMPBELL,3349,-32.971017,-60.706869,OCHAVA SO
1729,ALBERDI y C. ARGENTINO,1729,-32.929493,-60.673991,OCHAVA SE
8841,COLOMBIA y PEREZ BULNES,8841,-32.942474,-60.716098,OCHAVA NO
8521,PELLEGRINI y MARTIN RODRIGUEZ,8521,-32.953733,-60.661596,OCHAVA SO
2808,AYACUCHO y CENTENARIO,2808,-33.003912,-60.635865,OCHAVA SE
5292,SAN MARTIN y RUEDA,5292,-32.97151,-60.64278,OCHAVA SE
3948,JUNIN y SOLIS,3948,-32.927412,-60.704018,OCHAVA SO
7660,OVIDIO LAGOS y COULIN,7660,-32.987708,-60.672293,OCHAVA SE
5335,BUENOS AIRES y 24 DE SETIEMBRE,5335,-32.981293,-60.641124,OCHAVA SE
6083,MENDOZA (17 DE OCTUBRE) (VGG) y GRAL. LOPEZ (VGG),6083,-33.016755333,-60.609069753,OCHAVA SE
4308,FRAGATA SARMIENTO y OVIDIO LAGOS,4308,-32.988798,-60.672935,OCHAVA SO
5513,ITUZAINGO (Baigorria) y SILVESTRE BEGNIS (Baigorria),5513,-32.850986703,-60.716445237,OCHAVA SE
7868,ILLIA (Funes) y LOS PUMAS (Funes),7868,-32.92848,-60.79944,OCHAVA NE
2638,SCHWEITZER y PJE. 1474,2638,-32.913058,-60.714496,OCHAVA NE
1644,SAN MARTIN y VIRASORO,1644,-32.970264,-60.642467,OCHAVA SE
8433,ILLIA (Funes) y J. J. PASO (Funes),8433,-32.928877,-60.80851,OCHAVA NE
9889,BERUTI y GABOTO,9889,-32.976668,-60.626779,OCHAVA SE
9126,AMENABAR y C. COLON,9126,-32.974509,-60.63213,OCHAVA SO
9345,H. YRIGOYEN y DARREGUEIRA,9345,-32.884411,-60.696959,OCHAVA NE
2607,GENOVA y FRAGA,2607,-32.915851,-60.711512,OCHAVA NE
6490,MITRE y GABOTO,6490,-32.973184,-60.646243,OCHAVA SE
2284,VELEZ SARSFIELD y COLOMBIA,2284,-32.926199,-60.716862,OCHAVA SO
8576,MITRE y 3 DE FEBRERO,8576,-32.952588,-60.641088,OCHAVA SE
5671,SALTA y BALCARCE,5671,-32.937017,-60.650273,OCHAVA SO
2723,27 DE FEBRERO y LARREA,2723,-32.958656,-60.696451,OCHAVA NE
7314,LAPRIDA y CORDOBA,7314,-32.947213,-60.633913,OCHAVA NO
2740,SUPERI y BOEDO,2740,-32.896707,-60.706299,OCHAVA SO
1653,EVA PERON y GUATEMALA,1653,-32.932241,-60.717795,OCHAVA SO
5578,CAFFERATA y TUCUMAN,5578,-32.93582,-60.669861,OCHAVA NO
5274,ALVAREZ CONDARCO y O HIGGINS,5274,-32.927073,-60.757126,OCHAVA NO
1619,OVIDIO LAGOS y AMENABAR,1619,-32.968177,-60.667544,OCHAVA SE
5400,OLIVE y JOAQUIN GONZALEZ,5400,-32.912995,-60.681789,OCHAVA SO
6626,AVELLANEDA y RIOBAMBA,6626,-32.955558,-60.683469,OCHAVA NO
1124,SAN MARTIN y ANDRADE,1124,-32.99576,-60.647943,OCHAVA NO
3030,ITALIA y RUEDA,3030,-32.969396,-60.653993,OCHAVA SE
7571,PTE. PERON y P. L. FUNES,7571,-32.96213,-60.700236,OCHAVA NE
4194,ARIJON y ITALIA,4194,-33.003214,-60.659047,OCHAVA NE
2110,SAN MARTIN y PLATON,2110,-33.020113,-60.652873,OCHAVA SE
2735,GENOVA y OTTONE,2735,-32.915732,-60.701089,OCHAVA SO
9954,CAFFERATA y PELLEGRINI,9954,-32.951239,-60.673758,OCHAVA NO
1264,RONDEAU y SORRENTO,1264,-32.906988,-60.688912,OCHAVA NO
8257,SAN NICOLAS y 3 DE FEBRERO,8257,-32.946756,-60.673848,OCHAVA SE
6067,A. RIVERO y J. DE CASAL,6067,-32.974627661,-60.697616154,OCHAVA SO
6891,PELLEGRINI y LIMA,6891,-32.949343,-60.686074,OCHAVA SO
5901,EVA PERON (Baigorria) y BUENOS AIRES (Baigorria),5901,-32.858193141,-60.71016819,OCHAVA NE
1459,BRIGADIER LOPEZ y SUIPACHA,1459,-32.926103,-60.659377,OCHAVA N
2894,TUCUMAN y ROUILLON,2894,-32.932345,-60.702691,OCHAVA SO
9097,DORREGO y RIOBAMBA,9097,-32.960951,-60.653471,OCHAVA NO
2161,Z. PEREYRA y W. DISNEY,2161,-32.891813,-60.712951,OCHAVA NO
9401,ITUZAINGO (Baigorria) y PANCHO RAMIREZ (Baigorria),9401,-32.853786649,-60.715437405,OCHAVA SE
9718,EVA PERON (Baigorria) y CHACABUCO (Baigorria),9718,-32.858030771,-60.706846766,OCHAVA NE
6996,PRIMERO DE MAYO y AMEGHINO,6996,-32.988712,-60.639854,OCHAVA SE
1881,FRANCIA y PASCO,1881,-32.954832,-60.668683,OCHAVA E
8000,SERRANO y LAMADRID,8000,-32.996508,-60.63214,OCHAVA NO
9545,C. SILVA y DEL V. IBERLUCEA,9545,-32.918518,-60.679045,OCHAVA NO
4851,SPEGAZZINI y SALVAT,4851,-32.882387,-60.700991,OCHAVA NO
9275,MENDOZA y LARREA,9275,-32.941258,-60.697308,OCHAVA SO
9556,URQUIZA y OROÑO,9556,-32.940205,-60.652232,OCHAVA NE
9827,M. MASSA y DE MIRANDA,9827,-32.873648,-60.694116,OCHAVA NE
1865,3 DE FEBRERO y OROÑO,1865,-32.950038,-60.654704,OCHAVA NE
7927,PELLEGRINI y MAIPU,7927,-32.957625,-60.638032,OCHAVA NE
9549,LAPRIDA y BIEDMA,9549,-32.98197,-60.643114,OCHAVA NO
9354,SEGUI y AYACUCHO,9354,-32.981156,-60.635663,OCHAVA SO
6092,SAN LUIS y LAPRIDA,6092,-32.949789,-60.634766,OCHAVA SO
6726,FRANCIA y SALTA,6726,-32.93466,-60.663598,OCHAVA SE
9376,ESPAÑA y 9 DE JULIO,9376,-32.952257,-60.648434,OCHAVA NO
5824,JUAN B. JUSTO y GARCIA DEL COSSIO,5824,-32.915881,-60.746822,OCHAVA SO
6131,NICARAGUA y JUAN B. JUSTO,6131,-32.915015758,-60.721494811,OCHAVA NO
6752,MITRE y ZEBALLOS,6752,-32.954821,-60.641642,OCHAVA SE
8439,PUCCIO y JOSE C. PAZ,8439,-32.894113,-60.689788,OCHAVA NE
1449,SAN LORENZO y CAFFERATA,1449,-32.938329,-60.670495,OCHAVA SO
6877,ESPAÑA y J. DE GARAY,6877,-32.972891,-60.653654,OCHAVA NO
1649,LAPRIDA y 9 DE JULIO,1649,-32.95441,-60.636055,OCHAVA NO
8359,TEMPORELLI (VGG) y RICHIERI (VGG),8359,-33.03672,-60.652989,OCHAVA SO
1451,ALBERDI y AVELLANEDA,1451,-32.927305,-60.675971,OCHAVA S
7377,ANDRADE y OVIDIO LAGOS,7377,-32.996601,-60.674425,OCHAVA NE
9577,AURORA y FRANCIA,9577,-32.999575,-60.678016,OCHAVA SO
7647,MORENO y 3 DE FEBRERO,7647,-32.950640327,-60.652184356,OCHAVA SE
9327,URQUIZA y P. L. FUNES,9327,-32.933036,-60.701597,OCHAVA NE
7988,ESPAÑA y JUJUY,7988,-32.936685,-60.644516,OCHAVA NO
9117,RIOBAMBA y NECOCHEA,9117,-32.965454,-60.628223,OCHAVA NE
2006,PTE. PERON y P. ROSAS,2006,-32.958594,-60.691059,OCHAVA SE
8571,CAZADORES y MORENO,8571,-33.004441738,-60.661936862,OCHAVA SO
9141,NECOCHEA y CERRITO,9141,-32.964576,-60.628002,OCHAVA SE
6697,ORSETTI (Baigorria) y SUIPACHA (Baigorria),6697,-32.865785533,-60.719743881,OCHAVA SO
6451,MAGALDI y EZEIZA,6451,-32.936601,-60.742181,OCHAVA NE
6074,PROVINCIAS UNIDAS y GALVEZ,6074,-32.959971,-60.711959,OCHAVA O
3879,ARIJON y AVELLANEDA,3879,-33.004085,-60.688743,OCHAVA N
5968,MUÑOZ y SAN MARTIN,5968,-33.008342,-60.650375,OCHAVA NE
6730,GENOVA y OLMOS,6730,-32.91680319,-60.744226975,OCHAVA NE
9311,PTE. PERON y BARRA,9311,-32.965324,-60.705913,OCHAVA SO
5765,BUENOS AIRES y SAN JUAN,5765,-32.95128,-60.633636,OCHAVA SE
9056,G. BROWN y CARLOS M. ALVEAR,9056,-32.934216,-60.652407,OCHAVA SO
9683,CHACABUCO y RUEDA,9683,-32.973687,-60.62907,OCHAVA NO
8078,CHUMBICHA y COLASTINE,8078,-32.881544241,-60.714865029,OCHAVA SE
8570,SAN JUAN y MORENO,8570,-32.947876987,-60.651475311,OCHAVA NE
3900,S. DE BUSTAMANTE y AYACUCHO,3900,-33.001496,-60.636009,OCHAVA NE
5573,DORREGO y MILAN,5573,-32.988468,-60.660423,OCHAVA NO
4564,JUAN PABLO II y SCHWEITZER,4564,-32.913335,-60.723292,OCHAVA E
6291,EVA PERON y LARREA,6291,-32.935898,-60.697528,OCHAVA SO
7187,ESPAÑA y RIOBAMBA,7187,-32.961437,-60.650751,OCHAVA NO
2192,CASIANO CASAS y LARRECHEA,2192,-32.898606,-60.713851,OCHAVA O
9494,ARIJON y CARLOS M. ALVEAR,9494,-33.003634,-60.666296,OCHAVA SO
4239,OCAMPO y MITRE,4239,-32.966268,-60.644681,OCHAVA SO
9280,PAVON y NTRA. SRA. ROSARIO,9280,-32.99957213,-60.634030813,OCHAVA SE
2015,WINTER y CIPOLLETTI,2015,-32.985088,-60.68748,OCHAVA S
1948,MAIPU y 9 DE JULIO,1948,-32.954454,-60.637156,OCHAVA SE
5477,OMAR CARRASCO y 27 DE FEBRERO,5477,-32.963362,-60.668088,OCHAVA SE
9818,ARIJON y VERA MUJICA,9818,-33.004042,-60.679344,OCHAVA SO
6989,Z. PEREYRA y BAIGORRIA,6989,-32.893705,-60.712868,OCHAVA NO
7637,R. RIVAROLA y HERMANA PAULA MARQUEZ,7637,-32.966236,-60.729593,OCHAVA NE
7421,CASIANO CASAS y N. CALVO,7421,-32.901696,-60.707428,OCHAVA SO
5338,SAN JUAN y MATIENZO,5338,-32.940518,-60.694584,OCHAVA NE
9608,TEMPORELLI (VGG) y CAFFERATA (VGG),9608,-33.034745,-60.640891,OCHAVA NE
6511,RIOBAMBA y PRIMERO DE MAYO,6511,-32.96447,-60.633744,OCHAVA NE
8989,FILIPPINI (VGG) y GUIDO Y SPANO (VGG),8989,-33.02228,-60.637209,OCHAVA SE
2276,NICARAGUA y LA REPUBLICA,2276,-32.918853,-60.721141,OCHAVA SE
9329,EL JILGUERO (Perez) y EL ALGARROBO (Perez),9329,-32.969339522,-60.734768523,OCHAVA SO
5415,MUÑOZ y LAPRIDA,5415,-33.008229,-60.64669,OCHAVA NE
9651,AYACUCHO y ANCHORENA,9651,-32.997446,-60.63642,OCHAVA SE
9355,PELLEGRINI y S. BAYO,9355,-32.949098,-60.687434,OCHAVA SO
5268,FRAGATA SARMIENTO y SUIPACHA,5268,-32.988242,-60.675997,OCHAVA SO
2450,PATRICIOS y ARTEAGA,2450,-33.010694,-60.643318,OCHAVA NE
8805,MOSCONI y MASCARDI,8805,-32.984153,-60.680564,OCHAVA NE
3121,LAPRIDA y 27 DE FEBRERO,3121,-32.968132,-60.639612,OCHAVA NO
9977,SARMIENTO y AMENABAR,9977,-32.972092,-60.644711,OCHAVA NO
1740,27 DE FEBRERO y CORRIENTES,1740,-32.966716,-60.647541,OCHAVA NE
9268,MAIPU y CORDOBA,9268,-32.947114,-60.63519,OCHAVA SE
9945,CLAVEL y HORTENSIA,9945,-33.022099,-60.662082,OCHAVA NO
4001,PTE. ROCA y CERRITO,4001,-32.960724,-60.64893,OCHAVA SE
8537,CORRIENTES y PASCO,8537,-32.959012,-60.645608,OCHAVA SE
4920,AVELLANEDA y DR. CABALLERO,4920,-33.001812,-60.689398,OCHAVA NO
4787,DEAN FUNES y CHACABUCO,4787,-32.97831,-60.630036,OCHAVA NE
7018,PTE. PERON y SUIPACHA,7018,-32.955586,-60.667548,OCHAVA NE
9145,MENDOZA y MAIPU,9145,-32.952033,-60.636615,OCHAVA SO
4933,BAHIA BLANCA y JUNIN,4933,-32.926948,-60.688527,OCHAVA SE
8625,OROÑO y J. M. GUTIERREZ,8625,-32.994584,-60.664978,OCHAVA SE
8024,NTRA. SRA. ROSARIO y ARGENTINA,8024,-32.998038,-60.622443,OCHAVA SO
9698,ESPAÑA y SEGUI,9698,-32.977406,-60.654788,OCHAVA NO
3447,PROVINCIAS UNIDAS y NEUQUEN,3447,-32.944642,-60.712234,OCHAVA SE
1251,OVIDIO LAGOS y BIEDMA,1251,-32.977137,-60.670107,OCHAVA NO
8603,ALFONSIN ( RUTA 26) (VGG) y MONTEVIDEO (VGG),8603,-33.03306,-60.655812,OCHAVA SE
9030,BALCARCE y 9 DE JULIO,9030,-32.95129,-60.653861,OCHAVA NO
9336,BIEDMA y CAFFERATA,9336,-32.97555,-60.679893,OCHAVA SO
1640,EVA PERON y RODO,1640,-32.930709,-60.726278,OCHAVA SO
2639,ARIJON y MORENO,2639,-33.0033,-60.661864,OCHAVA NE
9385,Ab. GRANDOLI y L. MORA,9385,-32.990772,-60.628658,OCHAVA NO
3581,S. DE BUSTAMANTE y SALVA,3581,-33.001619,-60.64018,OCHAVA NE
2030,LIMA y LA PAZ,2030,-32.956178,-60.687603,OCHAVA SE
3624,PROVINCIAS UNIDAS y AMENABAR,3624,-32.964017,-60.711483,OCHAVA SE
5528,FRANCIA y G. BROWN,5528,-32.932094,-60.663344,OCHAVA NO
8792,TEMPORELLI (VGG) y ROSARIO (VGG),8792,-33.035557,-60.642297,OCHAVA SO
5404,EVA PERON (Baigorria) y SANTA FE (Baigorria),5404,-32.858442031,-60.712421766,OCHAVA SO
7581,27 DE FEBRERO y LAVALLE,7581,-32.960638,-60.683248,OCHAVA SO
9822,JUJUY (VGG) y ALEM (VGG),9822,-33.028102,-60.618819,OCHAVA NO
7274,BRASIL y MONTEVIDEO,7274,-32.947709,-60.719163,OCHAVA SE
8954,SARMIENTO y URUGUAY,8954,-32.976678,-60.645865,OCHAVA NO
7548,PTE. PERON y AVELLANEDA,7548,-32.957438,-60.683565,OCHAVA NE
3823,SAN MARTIN y RUI BARBOSA,3823,-33.006397,-60.649951,OCHAVA SE
5773,PELLEGRINI y ALSINA,5773,-32.950566,-60.679273,OCHAVA SO
3821,NECOCHEA y BIEDMA,3821,-32.983963,-60.632891,OCHAVA SE
4582,MITRE y TUCUMAN,4582,-32.941632,-60.638357,OCHAVA SE
5714,MAIPU y SAN JUAN,5714,-32.950813141,-60.636181799,OCHAVA SE
9227,GENOVA y VICTOR CUE,9227,-32.915611,-60.697308,OCHAVA SO
8295,FRANCIA y AURORA,8295,-32.999573,-60.677621,OCHAVA SE
7790,ESPAÑA y COCHABAMBA,7790,-32.95685,-60.6496,OCHAVA NO
4164,PELLEGRINI y CAFFERATA,4164,-32.951546,-60.673823,OCHAVA SO
3072,AYACUCHO y RUEDA,3072,-32.973152,-60.633004,OCHAVA SE
3540,27 DE FEBRERO y P. L. FUNES,3540,-32.958989,-60.70055,OCHAVA SO
5867,JUNIN y IGUAZU,5867,-32.926879,-60.685914,OCHAVA SO
9224,ENTRE RIOS y CORDOBA,9224,-32.945816,-60.640997,OCHAVA NO
3327,5 DE AGOSTO y ESPAÑA,3327,-33.017045,-60.656861,OCHAVA SO
9552,SALTA y RICCHERI,9552,-32.935099,-60.661151,OCHAVA SO
8908,MAIPU y CERRITO,8908,-32.962455,-60.639224,OCHAVA SE
2401,A. SABIN y JUAN B. JUSTO,2401,-32.914327,-60.691197,OCHAVA SE
2642,BAIGORRIA y AVALOS,2642,-32.893727,-60.708068,OCHAVA SO
8816,C. COLON y 27 DE FEBRERO,8816,-32.969688,-60.630899,OCHAVA NO
7358,MENDOZA (17 DE OCTUBRE) (VGG) y MAIPU (VGG),7358,-33.011955,-60.609391,OCHAVA SE
5580,ESTRADA (Baigorria) y CORRIENTES (Baigorria),5580,-32.858070202,-60.700671916,OCHAVA SO
5846,JOSE COLOMBRES y EVA PERON,5846,-32.92983,-60.72982,OCHAVA NO
7262,ANDRADE y LAPRIDA,7262,-32.995713,-60.64639,OCHAVA NE
2475,JUAN XXIII y ROUILLON,2475,-32.973008,-60.700676,OCHAVA NE
4260,MAGALDI y BETINOTTI,4260,-32.936728,-60.740558,OCHAVA SO
7371,RONDEAU y URUNDAY,7371,-32.880405,-60.697002,OCHAVA NO
2126,ESPAÑA y BIEDMA,2126,-32.979779,-60.65538,OCHAVA NO
2134,RUTA NAC. 9 (Funes) y LAS CAMELIAS (Funes),2134,-32.923152,-60.796469,OCHAVA NE
9062,TARRAGONA y MARTINEZ ESTRADA,9062,-32.911199,-60.735423,OCHAVA NO
7307,LAPRIDA y RIOBAMBA,7307,-32.963625,-60.638481,OCHAVA NO
4299,PROVINCIAS UNIDAS y VIRASORO,4299,-32.961599,-60.711576,OCHAVA E
3372,DR. F. RIVA y LAVALLE,3372,-32.976625,-60.687274,OCHAVA SO
6044,IRIONDO y ITUZAINGO,6044,-32.955188,-60.673126,OCHAVA SE
2930,URIBURU y SAN MARTIN,2930,-32.990808,-60.646883,OCHAVA SO
9630,MADRE CABRINI y OROÑO,9630,-33.005420238,-60.664587163,OCHAVA NE
3639,LIMITE MUNICIPIO y SEGUI,3639,-32.971479,-60.733901,OCHAVA SE
1344,FRANCIA y PELLEGRINI,1344,-32.9522,-60.668407,OCHAVA NO
1243,OVIDIO LAGOS y REGIMIENTO 11,1243,-32.99967,-60.675046,OCHAVA SE
3156,JOSE COLOMBRES y AYALA GAUNA,3156,-32.912472,-60.730477,OCHAVA SE
5618,CERRITO y RIO DE JANEIRO,5618,-32.954343,-60.684492,OCHAVA SO
2424,DONADO y MENDOZA,2424,-32.940757,-60.726882,OCHAVA SE
3398,RUTA NAC. 9 (Funes) y ZAVALLA (Funes),3398,-32.92496,-60.76532,OCHAVA NE
2056,B. LEVI y CALDERON,2056,-32.88156,-60.731202,OCHAVA NE
5920,FRANCIA y PTE. QUINTANA,5920,-32.977496,-60.674789,OCHAVA NO
1287,PELLEGRINI y LAPRIDA,1287,-32.95812,-60.637101,OCHAVA SO
2124,SEGUI y VERA MUJICA,2124,-32.973785,-60.675002,OCHAVA NE
8660,TEMPORELLI (VGG) y MARCOS PAZ (VGG),8660,-33.036379,-60.646284,OCHAVA NE
5679,CARRIEGO y SAN LUIS,5679,-32.940039,-60.689416,OCHAVA SE
7323,MENDOZA (17 DE OCTUBRE) (VGG) y NOGUES  (VGG),7323,-33.013134,-60.609339,OCHAVA SE
1359,CARLOS COLOMBRES y L. VILA,1359,-32.896823,-60.685011,OCHAVA O
9472,BUENOS AIRES y PELLEGRINI,9472,-32.958429,-60.635369,OCHAVA SE
8802,RONDEAU y GODOY CRUZ,8802,-32.889811,-60.694331,OCHAVA NO
9347,MANUEL ACEVEDO y J. INGENIEROS,9347,-32.916937374,-60.748996763,OCHAVA SE
9710,PROVINCIAS UNIDAS y OCAMPO,9710,-32.957934,-60.712037,OCHAVA NO
8351,ECUADOR y CERRITO,8351,-32.953461,-60.714308,OCHAVA SE
5931,CALLE 1711 y PJE. 1736,5931,-32.962412,-60.724316,OCHAVA NE
7733,PROVINCIAS UNIDAS y WHITE,7733,-32.941425,-60.712391,OCHAVA SE
3350,URIZAR y MAGALDI,3350,-32.936823,-60.74402,OCHAVA SE
9159,AVELLANEDA y DEAN FUNES,9159,-32.968161,-60.68667,OCHAVA NO
4981,ILLIA (Funes) y ALMAFUERTE (Funes),4981,-32.930087,-60.836758,OCHAVA SO
4518,AYACUCHO y EST. DE ISRAEL,4518,-32.991511,-60.636765,OCHAVA SE
1024,ALBERDI y HUMBERTO PRIMERO,1024,-32.929257,-60.674628,OCHAVA NO
2149,SORRENTO y RENAN,2149,-32.907399,-60.695265,OCHAVA SO
1514,EVA PERON y MUNIAGURRIA,1514,-32.929431,-60.733363,OCHAVA SO
8128,P. MUSTO y LAPORTE,8128,-32.873038,-60.695867,OCHAVA SO
9349,LINIERS y OCAMPO,9349,-32.95771,-60.697758,OCHAVA SE
8284,URIBURU y DORREGO,8284,-32.990973,-60.660862,OCHAVA NE
3065,RUTA NAC. 9 (Funes) y URQUIZA (Funes),3065,-32.92487,-60.771194,OCHAVA SO
3368,AVELLANEDA y 27 DE FEBRERO,3368,-32.960443,-60.684332,OCHAVA SE
4470,HUMBERTO PRIMERO y DIAZ VELEZ,4470,-32.929793,-60.684602,OCHAVA SO
8470,CATAMARCA y D. CRESPO,8470,-32.935152,-60.666653,OCHAVA NE
7225,FRANCIA y SEGUI,7225,-32.97398,-60.673917,OCHAVA NO
1843,MENDOZA y BOLIVIA,1843,-32.940402,-60.713905,OCHAVA SO
8639,SEGUI y J. DE CASAL,8639,-32.970786,-60.697664,OCHAVA SO
1395,CORDOBA y BALCARCE,1395,-32.943996,-60.652027,OCHAVA SO
4695,LAMADRID y BUENOS AIRES,4695,-32.99705,-60.645277,OCHAVA SO
1867,RONDEAU y MATHEU,1867,-32.888375,-60.694586,OCHAVA NO
3055,CAFFERATA y VIAMONTE,3055,-32.959342,-60.675791,OCHAVA NO
1432,CATAMARCA y CAFFERATA,1432,-32.934664,-60.669372,OCHAVA NE
2127,JUAN XXIII y J. DE CASAL,2127,-32.973014,-60.697471,OCHAVA NE
6610,NECOCHEA y LA PAZ,6610,-32.966753,-60.62855,OCHAVA SE
1226,PTE. PERON y ALSINA,1226,-32.957111,-60.68073,OCHAVA NE
2281,OROÑO y URUGUAY,2281,-32.974177,-60.660779,OCHAVA SE
